Pressure,Qual0.5,Qual1,Qual2,Qual5,Qual10,Qual20,Qual30,Qual50,Qual100,Qual200,Qual500,,,,,,,,,,,,,,,,,,,
71.34,3.504132269,6.885475108,13.29685254,30.0017539,51.00245543,75.99240626,88.23686856,97.17595519,99.92024771,99.9999364,100,,,,,,,,,,,,,,,,,,,
71.36,3.505097223,6.88733738,13.3003206,30.00875338,51.01225396,76.00200738,88.24392432,97.17877783,99.92040705,99.99993665,100,,,,,,,,,,,,,,,,,,,
71.38,3.506062167,6.889199615,13.30378852,30.01575215,51.02205053,76.01160466,88.25097585,97.18159764,99.92056608,99.9999369,100,,,,,,,,,,,,,,,,,,,
71.4,3.507027102,6.891061812,13.3072563,30.02275023,51.03184514,76.0211981,88.25802315,97.18441463,99.92072479,99.99993715,100,,,,,,,,,,,,,,,,,,,
71.42,3.507992026,6.892923972,13.31072394,30.0297476,51.04163779,76.0307877,88.26506622,97.18722881,99.92088318,99.99993741,100,,,,,,,,,,,,,,,,,,,
71.44,3.508956942,6.894786095,13.31419144,30.03674428,51.05142849,76.04037347,88.27210507,97.19004018,99.92104126,99.99993766,100,,,,,,,,,,,,,,,,,,,
71.46,3.509921847,6.896648181,13.3176588,30.04374025,51.06121722,76.0499554,88.2791397,97.19284873,99.92119902,99.9999379,100,,,,,,,,,,,,,,,,,,,
71.48,3.510886743,6.898510229,13.32112602,30.05073553,51.071004,76.0595335,88.28617011,97.19565448,99.92135646,99.99993815,100,,,,,,,,,,,,,,,,,,,
71.5,3.51185163,6.900372241,13.32459311,30.05773011,51.08078882,76.06910778,88.2931963,97.19845742,99.92151359,99.9999384,100,,,,,,,,,,,,,,,,,,,
71.52,3.512816506,6.902234214,13.32806006,30.06472398,51.09057168,76.07867822,88.30021827,97.20125756,99.92167041,99.99993864,100,,,,,,,,,,,,,,,,,,,
71.54,3.513781373,6.904096151,13.33152687,30.07171716,51.10035259,76.08824483,88.30723603,97.20405491,99.92182691,99.99993889,100,,,,,,,,,,,,,,,,,,,
71.56,3.514746231,6.905958051,13.33499354,30.07870964,51.11013154,76.09780762,88.31424959,97.20684946,99.9219831,99.99993913,100,,,,,,,,,,,,,,,,,,,
71.58,3.515711078,6.907819913,13.33846007,30.08570142,51.11990854,76.10736659,88.32125894,97.20964121,99.92213898,99.99993938,100,,,,,,,,,,,,,,,,,,,
71.6,3.516675916,6.909681738,13.34192646,30.0926925,51.12968358,76.11692173,88.32826408,97.21243017,99.92229454,99.99993962,100,,,,,,,,,,,,,,,,,,,
71.62,3.517640745,6.911543526,13.34539271,30.09968288,51.13945667,76.12647305,88.33526502,97.21521635,99.9224498,99.99993986,100,,,,,,,,,,,,,,,,,,,
71.64,3.518605564,6.913405276,13.34885883,30.10667256,51.1492278,76.13602055,88.34226176,97.21799974,99.92260475,99.9999401,100,,,,,,,,,,,,,,,,,,,
71.66,3.519570373,6.915266989,13.3523248,30.11366155,51.15899698,76.14556424,88.34925431,97.22078035,99.92275938,99.99994034,100,,,,,,,,,,,,,,,,,,,
71.68,3.520535172,6.917128665,13.35579064,30.12064983,51.1687642,76.1551041,88.35624266,97.22355818,99.92291371,99.99994058,100,,,,,,,,,,,,,,,,,,,
71.7,3.521499962,6.918990304,13.35925634,30.12763742,51.17852947,76.16464015,88.36322682,97.22633324,99.92306773,99.99994081,100,,,,,,,,,,,,,,,,,,,
71.72,3.522464742,6.920851906,13.3627219,30.1346243,51.18829279,76.17417239,88.37020679,97.22910552,99.92322144,99.99994105,100,,,,,,,,,,,,,,,,,,,
71.74,3.523429513,6.92271347,13.36618732,30.14161049,51.19805415,76.18370081,88.37718257,97.23187503,99.92337484,99.99994129,100,,,,,,,,,,,,,,,,,,,
71.76,3.524394274,6.924574997,13.36965261,30.14859598,51.20781357,76.19322543,88.38415417,97.23464177,99.92352794,99.99994152,100,,,,,,,,,,,,,,,,,,,
71.78,3.525359025,6.926436487,13.37311775,30.15558077,51.21757103,76.20274624,88.39112158,97.23740574,99.92368073,99.99994175,100,,,,,,,,,,,,,,,,,,,
71.8,3.526323766,6.92829794,13.37658276,30.16256486,51.22732654,76.21226323,88.39808482,97.24016696,99.92383322,99.99994199,100,,,,,,,,,,,,,,,,,,,
71.82,3.527288498,6.930159355,13.38004762,30.16954826,51.2370801,76.22177643,88.40504388,97.24292541,99.9239854,99.99994222,100,,,,,,,,,,,,,,,,,,,
71.84,3.528253221,6.932020733,13.38351235,30.17653096,51.24683171,76.23128581,88.41199877,97.24568111,99.92413727,99.99994245,100,,,,,,,,,,,,,,,,,,,
71.86,3.529217933,6.933882074,13.38697694,30.18351295,51.25658136,76.2407914,88.41894949,97.24843405,99.92428885,99.99994268,100,,,,,,,,,,,,,,,,,,,
71.88,3.530182636,6.935743378,13.39044139,30.19049425,51.26632907,76.25029318,88.42589603,97.25118424,99.92444012,99.99994291,100,,,,,,,,,,,,,,,,,,,
71.9,3.53114733,6.937604645,13.39390571,30.19747485,51.27607483,76.25979116,88.43283841,97.25393168,99.92459109,99.99994313,100,,,,,,,,,,,,,,,,,,,
71.92,3.532112013,6.939465874,13.39736988,30.20445476,51.28581864,76.26928535,88.43977663,97.25667638,99.92474176,99.99994336,100,,,,,,,,,,,,,,,,,,,
71.94,3.533076687,6.941327066,13.40083392,30.21143396,51.29556051,76.27877574,88.44671068,97.25941833,99.92489212,99.99994359,100,,,,,,,,,,,,,,,,,,,
71.96,3.534041352,6.943188221,13.40429782,30.21841247,51.30530042,76.28826233,88.45364057,97.26215754,99.92504219,99.99994381,100,,,,,,,,,,,,,,,,,,,
71.98,3.535006007,6.945049338,13.40776157,30.22539028,51.31503839,76.29774513,88.46056631,97.26489402,99.92519195,99.99994404,100,,,,,,,,,,,,,,,,,,,
72,3.535970652,6.946910419,13.41122519,30.23236739,51.3247744,76.30722413,88.4674879,97.26762776,99.92534142,99.99994426,100,,,,,,,,,,,,,,,,,,,
72.02,3.536935287,6.948771462,13.41468868,30.23934381,51.33450848,76.31669935,88.47440533,97.27035876,99.92549059,99.99994448,100,,,,,,,,,,,,,,,,,,,
72.04,3.537899913,6.950632468,13.41815202,30.24631952,51.3442406,76.32617077,88.48131861,97.27308704,99.92563946,99.99994471,100,,,,,,,,,,,,,,,,,,,
72.06,3.538864529,6.952493437,13.42161522,30.25329454,51.35397078,76.33563841,88.48822775,97.27581259,99.92578803,99.99994493,100,,,,,,,,,,,,,,,,,,,
72.08,3.539829136,6.954354368,13.42507829,30.26026887,51.36369901,76.34510226,88.49513274,97.27853541,99.92593631,99.99994515,100,,,,,,,,,,,,,,,,,,,
72.1,3.540793733,6.956215263,13.42854122,30.26724249,51.3734253,76.35456233,88.50203359,97.28125552,99.92608428,99.99994536,100,,,,,,,,,,,,,,,,,,,
72.12,3.54175832,6.95807612,13.43200401,30.27421542,51.38314964,76.36401861,88.5089303,97.2839729,99.92623197,99.99994558,100,,,,,,,,,,,,,,,,,,,
72.14,3.542722897,6.95993694,13.43546666,30.28118765,51.39287204,76.37347112,88.51582287,97.28668757,99.92637936,99.9999458,100,,,,,,,,,,,,,,,,,,,
72.16,3.543687465,6.961797722,13.43892917,30.28815918,51.40259249,76.38291984,88.52271131,97.28939953,99.92652645,99.99994602,100,,,,,,,,,,,,,,,,,,,
72.18,3.544652024,6.963658468,13.44239154,30.29513001,51.412311,76.39236478,88.52959562,97.29210878,99.92667325,99.99994623,100,,,,,,,,,,,,,,,,,,,
72.2,3.545616572,6.965519176,13.44585378,30.30210015,51.42202757,76.40180595,88.5364758,97.29481531,99.92681976,99.99994645,100,,,,,,,,,,,,,,,,,,,
72.22,3.546581111,6.967379847,13.44931587,30.30906959,51.43174219,76.41124334,88.54335185,97.29751915,99.92696597,99.99994666,100,,,,,,,,,,,,,,,,,,,
72.24,3.547545641,6.969240481,13.45277783,30.31603834,51.44145487,76.42067695,88.55022378,97.30022028,99.92711189,99.99994687,100,,,,,,,,,,,,,,,,,,,
72.26,3.54851016,6.971101077,13.45623965,30.32300639,51.45116561,76.43010679,88.55709158,97.30291871,99.92725752,99.99994709,100,,,,,,,,,,,,,,,,,,,
72.28,3.54947467,6.972961637,13.45970133,30.32997374,51.46087441,76.43953287,88.56395527,97.30561444,99.92740286,99.9999473,100,,,,,,,,,,,,,,,,,,,
72.3,3.550439171,6.974822159,13.46316288,30.33694039,51.47058126,76.44895517,88.57081484,97.30830748,99.92754791,99.99994751,100,,,,,,,,,,,,,,,,,,,
72.32,3.551403662,6.976682644,13.46662428,30.34390635,51.48028617,76.4583737,88.57767029,97.31099783,99.92769267,99.99994772,100,,,,,,,,,,,,,,,,,,,
72.34,3.552368143,6.978543091,13.47008555,30.35087161,51.48998915,76.46778847,88.58452163,97.31368548,99.92783714,99.99994793,100,,,,,,,,,,,,,,,,,,,
72.36,3.553332614,6.980403502,13.47354667,30.35783618,51.49969018,76.47719947,88.59136887,97.31637046,99.92798132,99.99994813,100,,,,,,,,,,,,,,,,,,,
72.38,3.554297076,6.982263875,13.47700766,30.36480004,51.50938927,76.48660671,88.59821199,97.31905274,99.92812522,99.99994834,100,,,,,,,,,,,,,,,,,,,
72.4,3.555261528,6.984124211,13.48046851,30.37176322,51.51908642,76.49601019,88.60505101,97.32173235,99.92826882,99.99994855,100,,,,,,,,,,,,,,,,,,,
72.42,3.556225971,6.98598451,13.48392922,30.37872569,51.52878164,76.5054099,88.61188593,97.32440928,99.92841214,99.99994875,100,,,,,,,,,,,,,,,,,,,
72.44,3.557190404,6.987844772,13.4873898,30.38568747,51.53847491,76.51480586,88.61871675,97.32708353,99.92855518,99.99994896,100,,,,,,,,,,,,,,,,,,,
72.46,3.558154827,6.989704997,13.49085023,30.39264855,51.54816625,76.52419806,88.62554347,97.32975511,99.92869792,99.99994916,100,,,,,,,,,,,,,,,,,,,
72.48,3.559119241,6.991565184,13.49431053,30.39960894,51.55785564,76.5335865,88.6323661,97.33242402,99.92884038,99.99994936,100,,,,,,,,,,,,,,,,,,,
72.5,3.560083645,6.993425334,13.49777069,30.40656863,51.5675431,76.54297119,88.63918463,97.33509027,99.92898256,99.99994957,100,,,,,,,,,,,,,,,,,,,
72.52,3.561048039,6.995285447,13.50123071,30.41352763,51.57722863,76.55235213,88.64599908,97.33775384,99.92912445,99.99994977,100,,,,,,,,,,,,,,,,,,,
72.54,3.562012424,6.997145523,13.50469059,30.42048593,51.58691221,76.56172931,88.65280943,97.34041476,99.92926606,99.99994997,100,,,,,,,,,,,,,,,,,,,
72.56,3.562976799,6.999005561,13.50815033,30.42744353,51.59659386,76.57110274,88.65961571,97.34307302,99.92940739,99.99995017,100,,,,,,,,,,,,,,,,,,,
72.58,3.563941164,7.000865562,13.51160994,30.43440044,51.60627358,76.58047243,88.6664179,97.34572861,99.92954843,99.99995037,100,,,,,,,,,,,,,,,,,,,
72.6,3.56490552,7.002725526,13.5150694,30.44135665,51.61595135,76.58983837,88.67321601,97.34838156,99.9296892,99.99995056,100,,,,,,,,,,,,,,,,,,,
72.62,3.565869866,7.004585453,13.51852873,30.44831217,51.6256272,76.59920056,88.68001004,97.35103185,99.92982968,99.99995076,100,,,,,,,,,,,,,,,,,,,
72.64,3.566834203,7.006445343,13.52198792,30.45526699,51.6353011,76.60855901,88.6868,97.3536795,99.92996988,99.99995096,100,,,,,,,,,,,,,,,,,,,
72.66,3.567798529,7.008305195,13.52544697,30.46222111,51.64497308,76.61791371,88.69358588,97.35632449,99.9301098,99.99995115,100,,,,,,,,,,,,,,,,,,,
72.68,3.568762847,7.010165011,13.52890589,30.46917454,51.65464311,76.62726468,88.70036769,97.35896685,99.93024944,99.99995135,100,,,,,,,,,,,,,,,,,,,
72.7,3.569727154,7.012024789,13.53236466,30.47612728,51.66431122,76.6366119,88.70714544,97.36160656,99.9303888,99.99995154,100,,,,,,,,,,,,,,,,,,,
72.72,3.570691452,7.01388453,13.5358233,30.48307932,51.67397739,76.64595539,88.71391912,97.36424364,99.93052788,99.99995174,100,,,,,,,,,,,,,,,,,,,
72.74,3.57165574,7.015744234,13.5392818,30.49003066,51.68364163,76.65529514,88.72068874,97.36687807,99.93066669,99.99995193,100,,,,,,,,,,,,,,,,,,,
72.76,3.572620019,7.0176039,13.54274016,30.49698131,51.69330393,76.66463115,88.72745429,97.36950988,99.93080522,99.99995212,100,,,,,,,,,,,,,,,,,,,
72.78,3.573584288,7.019463529,13.54619838,30.50393127,51.70296431,76.67396343,88.73421579,97.37213906,99.93094347,99.99995231,100,,,,,,,,,,,,,,,,,,,
72.8,3.574548547,7.021323121,13.54965646,30.51088053,51.71262275,76.68329198,88.74097324,97.3747656,99.93108144,99.9999525,100,,,,,,,,,,,,,,,,,,,
72.82,3.575512797,7.023182676,13.5531144,30.51782909,51.72227926,76.6926168,88.74772663,97.37738953,99.93121914,99.99995269,100,,,,,,,,,,,,,,,,,,,
72.84,3.576477037,7.025042194,13.55657221,30.52477696,51.73193384,76.70193789,88.75447596,97.38001083,99.93135657,99.99995288,100,,,,,,,,,,,,,,,,,,,
72.86,3.577441267,7.026901675,13.56002988,30.53172413,51.74158648,76.71125525,88.76122125,97.3826295,99.93149372,99.99995307,100,,,,,,,,,,,,,,,,,,,
72.88,3.578405488,7.028761118,13.56348741,30.53867062,51.7512372,76.72056888,88.7679625,97.38524557,99.93163059,99.99995326,100,,,,,,,,,,,,,,,,,,,
72.9,3.579369699,7.030620524,13.5669448,30.5456164,51.76088599,76.72987879,88.7746997,97.38785901,99.93176719,99.99995344,100,,,,,,,,,,,,,,,,,,,
72.92,3.580333901,7.032479893,13.57040205,30.55256149,51.77053285,76.73918498,88.78143286,97.39046985,99.93190352,99.99995363,100,,,,,,,,,,,,,,,,,,,
72.94,3.581298093,7.034339225,13.57385917,30.55950589,51.78017778,76.74848745,88.78816198,97.39307808,99.93203958,99.99995381,100,,,,,,,,,,,,,,,,,,,
72.96,3.582262275,7.03619852,13.57731614,30.56644959,51.78982078,76.75778619,88.79488707,97.39568369,99.93217537,99.999954,100,,,,,,,,,,,,,,,,,,,
72.98,3.583226447,7.038057777,13.58077298,30.5733926,51.79946185,76.76708122,88.80160812,97.39828671,99.93231088,99.99995418,100,,,,,,,,,,,,,,,,,,,
73,3.58419061,7.039916997,13.58422968,30.58033491,51.80910099,76.77637253,88.80832514,97.40088712,99.93244612,99.99995436,100,,,,,,,,,,,,,,,,,,,
73.02,3.585154764,7.04177618,13.58768624,30.58727653,51.81873821,76.78566012,88.81503813,97.40348494,99.9325811,99.99995455,100,,,,,,,,,,,,,,,,,,,
73.04,3.586118907,7.043635326,13.59114267,30.59421746,51.8283735,76.794944,88.82174709,97.40608015,99.9327158,99.99995473,100,,,,,,,,,,,,,,,,,,,
73.06,3.587083041,7.045494435,13.59459895,30.60115769,51.83800686,76.80422417,88.82845203,97.40867278,99.93285023,99.99995491,100,,,,,,,,,,,,,,,,,,,
73.08,3.588047166,7.047353507,13.5980551,30.60809723,51.84763829,76.81350062,88.83515295,97.41126281,99.9329844,99.99995509,100,,,,,,,,,,,,,,,,,,,
73.1,3.58901128,7.049212541,13.60151111,30.61503607,51.8572678,76.82277337,88.84184985,97.41385025,99.93311829,99.99995527,100,,,,,,,,,,,,,,,,,,,
73.12,3.589975385,7.051071538,13.60496698,30.62197422,51.86689539,76.8320424,88.84854273,97.41643511,99.93325192,99.99995545,100,,,,,,,,,,,,,,,,,,,
73.14,3.590939481,7.052930498,13.60842271,30.62891167,51.87652104,76.84130773,88.8552316,97.41901738,99.93338529,99.99995562,100,,,,,,,,,,,,,,,,,,,
73.16,3.591903567,7.054789421,13.6118783,30.63584844,51.88614478,76.85056936,88.86191646,97.42159707,99.93351838,99.9999558,100,,,,,,,,,,,,,,,,,,,
73.18,3.592867643,7.056648306,13.61533376,30.6427845,51.89576659,76.85982728,88.8685973,97.42417419,99.93365121,99.99995598,100,,,,,,,,,,,,,,,,,,,
73.2,3.593831709,7.058507155,13.61878908,30.64971988,51.90538647,76.8690815,88.87527414,97.42674873,99.93378378,99.99995615,100,,,,,,,,,,,,,,,,,,,
73.22,3.594795766,7.060365966,13.62224426,30.65665456,51.91500443,76.87833201,88.88194697,97.42932069,99.93391608,99.99995633,100,,,,,,,,,,,,,,,,,,,
73.24,3.595759813,7.06222474,13.6256993,30.66358855,51.92462047,76.88757883,88.8886158,97.43189009,99.93404811,99.9999565,100,,,,,,,,,,,,,,,,,,,
73.26,3.596723851,7.064083477,13.6291542,30.67052184,51.93423458,76.89682195,88.89528063,97.43445691,99.93417989,99.99995668,100,,,,,,,,,,,,,,,,,,,
73.28,3.597687879,7.065942177,13.63260897,30.67745444,51.94384678,76.90606137,88.90194147,97.43702117,99.9343114,99.99995685,100,,,,,,,,,,,,,,,,,,,
73.3,3.598651897,7.06780084,13.63606359,30.68438635,51.95345705,76.9152971,88.90859831,97.43958287,99.93444264,99.99995702,100,,,,,,,,,,,,,,,,,,,
73.32,3.599615906,7.069659465,13.63951808,30.69131757,51.96306539,76.92452914,88.91525115,97.44214201,99.93457362,99.99995719,100,,,,,,,,,,,,,,,,,,,
73.34,3.600579905,7.071518053,13.64297243,30.69824809,51.97267182,76.93375748,88.92190001,97.44469859,99.93470435,99.99995736,100,,,,,,,,,,,,,,,,,,,
73.36,3.601543894,7.073376604,13.64642664,30.70517792,51.98227632,76.94298213,88.92854487,97.44725261,99.93483481,99.99995753,100,,,,,,,,,,,,,,,,,,,
73.38,3.602507874,7.075235118,13.64988072,30.71210705,51.99187891,76.95220309,88.93518575,97.44980408,99.93496501,99.9999577,100,,,,,,,,,,,,,,,,,,,
73.4,3.603471844,7.077093595,13.65333465,30.7190355,52.00147957,76.96142037,88.94182265,97.45235301,99.93509495,99.99995787,100,,,,,,,,,,,,,,,,,,,
73.42,3.604435805,7.078952034,13.65678845,30.72596325,52.01107832,76.97063396,88.94845557,97.45489938,99.93522463,99.99995804,100,,,,,,,,,,,,,,,,,,,
73.44,3.605399755,7.080810437,13.66024211,30.7328903,52.02067514,76.97984386,88.9550845,97.45744321,99.93535405,99.99995821,100,,,,,,,,,,,,,,,,,,,
73.46,3.606363697,7.082668802,13.66369563,30.73981667,52.03027005,76.98905008,88.96170947,97.45998449,99.93548321,99.99995838,100,,,,,,,,,,,,,,,,,,,
73.48,3.607327628,7.08452713,13.66714901,30.74674234,52.03986303,76.99825262,88.96833045,97.46252324,99.93561212,99.99995854,100,,,,,,,,,,,,,,,,,,,
73.5,3.60829155,7.086385421,13.67060226,30.75366732,52.0494541,77.00745148,88.97494747,97.46505945,99.93574076,99.99995871,100,,,,,,,,,,,,,,,,,,,
73.52,3.609255462,7.088243675,13.67405537,30.76059161,52.05904325,77.01664666,88.98156052,97.46759312,99.93586915,99.99995887,100,,,,,,,,,,,,,,,,,,,
73.54,3.610219365,7.090101891,13.67750833,30.7675152,52.06863049,77.02583816,88.9881696,97.47012426,99.93599729,99.99995904,100,,,,,,,,,,,,,,,,,,,
73.56,3.611183258,7.09196007,13.68096116,30.7744381,52.0782158,77.03502599,88.99477471,97.47265287,99.93612517,99.9999592,100,,,,,,,,,,,,,,,,,,,
73.58,3.612147141,7.093818213,13.68441386,30.78136031,52.0877992,77.04421014,89.00137587,97.47517896,99.93625279,99.99995936,100,,,,,,,,,,,,,,,,,,,
73.6,3.613111015,7.095676318,13.68786641,30.78828183,52.09738068,77.05339062,89.00797306,97.47770252,99.93638015,99.99995953,100,,,,,,,,,,,,,,,,,,,
73.62,3.614074879,7.097534386,13.69131883,30.79520266,52.10696025,77.06256743,89.0145663,97.48022355,99.93650727,99.99995969,100,,,,,,,,,,,,,,,,,,,
73.64,3.615038733,7.099392416,13.69477111,30.80212279,52.1165379,77.07174057,89.02115559,97.48274207,99.93663413,99.99995985,100,,,,,,,,,,,,,,,,,,,
73.66,3.616002578,7.10125041,13.69822325,30.80904223,52.12611363,77.08091004,89.02774092,97.48525807,99.93676073,99.99996001,100,,,,,,,,,,,,,,,,,,,
73.68,3.616966413,7.103108366,13.70167525,30.81596098,52.13568745,77.09007584,89.0343223,97.48777155,99.93688708,99.99996017,100,,,,,,,,,,,,,,,,,,,
73.7,3.617930239,7.104966286,13.70512711,30.82287904,52.14525936,77.09923798,89.04089973,97.49028253,99.93701318,99.99996033,100,,,,,,,,,,,,,,,,,,,
73.72,3.618894055,7.106824168,13.70857884,30.82979641,52.15482935,77.10839645,89.04747322,97.49279099,99.93713903,99.99996048,100,,,,,,,,,,,,,,,,,,,
73.74,3.619857861,7.108682013,13.71203043,30.83671308,52.16439743,77.11755126,89.05404276,97.49529695,99.93726463,99.99996064,100,,,,,,,,,,,,,,,,,,,
73.76,3.620821658,7.11053982,13.71548188,30.84362906,52.17396359,77.12670241,89.06060837,97.4978004,99.93738997,99.9999608,100,,,,,,,,,,,,,,,,,,,
73.78,3.621785445,7.112397591,13.71893319,30.85054436,52.18352784,77.1358499,89.06717003,97.50030135,99.93751507,99.99996096,100,,,,,,,,,,,,,,,,,,,
73.8,3.622749222,7.114255325,13.72238436,30.85745895,52.19309018,77.14499373,89.07372776,97.5027998,99.93763991,99.99996111,100,,,,,,,,,,,,,,,,,,,
73.82,3.62371299,7.116113021,13.7258354,30.86437286,52.2026506,77.15413391,89.08028156,97.50529575,99.93776451,99.99996127,100,,,,,,,,,,,,,,,,,,,
73.84,3.624676748,7.11797068,13.72928629,30.87128608,52.21220912,77.16327043,89.08683143,97.50778921,99.93788885,99.99996142,100,,,,,,,,,,,,,,,,,,,
73.86,3.625640496,7.119828302,13.73273705,30.87819861,52.22176572,77.17240329,89.09337736,97.51028017,99.93801295,99.99996158,100,,,,,,,,,,,,,,,,,,,
73.88,3.626604235,7.121685887,13.73618768,30.88511044,52.23132041,77.1815325,89.09991938,97.51276865,99.9381368,99.99996173,100,,,,,,,,,,,,,,,,,,,
73.9,3.627567964,7.123543435,13.73963816,30.89202158,52.24087319,77.19065807,89.10645746,97.51525463,99.9382604,99.99996188,100,,,,,,,,,,,,,,,,,,,
73.92,3.628531683,7.125400945,13.7430885,30.89893204,52.25042406,77.19977998,89.11299163,97.51773814,99.93838376,99.99996203,100,,,,,,,,,,,,,,,,,,,
73.94,3.629495393,7.127258419,13.74653871,30.9058418,52.25997302,77.20889824,89.11952187,97.52021916,99.93850687,99.99996219,100,,,,,,,,,,,,,,,,,,,
73.96,3.630459094,7.129115855,13.74998878,30.91275087,52.26952007,77.21801286,89.1260482,97.5226977,99.93862973,99.99996234,100,,,,,,,,,,,,,,,,,,,
73.98,3.631422784,7.130973254,13.75343871,30.91965925,52.27906522,77.22712383,89.13257062,97.52517376,99.93875235,99.99996249,100,,,,,,,,,,,,,,,,,,,
74,3.632386465,7.132830616,13.75688851,30.92656694,52.28860845,77.23623116,89.13908912,97.52764735,99.93887472,99.99996264,100,,,,,,,,,,,,,,,,,,,
74.02,3.633350136,7.134687941,13.76033816,30.93347393,52.29814977,77.24533485,89.14560371,97.53011847,99.93899685,99.99996279,100,,,,,,,,,,,,,,,,,,,
74.04,3.634313798,7.136545228,13.76378768,30.94038024,52.30768919,77.25443489,89.15211439,97.53258712,99.93911874,99.99996293,100,,,,,,,,,,,,,,,,,,,
74.06,3.63527745,7.138402479,13.76723706,30.94728586,52.3172267,77.2635313,89.15862117,97.5350533,99.93924038,99.99996308,100,,,,,,,,,,,,,,,,,,,
74.08,3.636241093,7.140259692,13.7706863,30.95419078,52.3267623,77.27262407,89.16512405,97.53751701,99.93936178,99.99996323,100,,,,,,,,,,,,,,,,,,,
74.1,3.637204725,7.142116868,13.7741354,30.96109502,52.33629599,77.2817132,89.17162302,97.53997826,99.93948293,99.99996338,100,,,,,,,,,,,,,,,,,,,
74.12,3.638168348,7.143974008,13.77758437,30.96799857,52.34582778,77.2907987,89.1781181,97.54243706,99.93960384,99.99996352,100,,,,,,,,,,,,,,,,,,,
74.14,3.639131962,7.14583111,13.7810332,30.97490142,52.35535766,77.29988056,89.18460928,97.54489339,99.93972452,99.99996367,100,,,,,,,,,,,,,,,,,,,
74.16,3.640095566,7.147688174,13.78448189,30.98180359,52.36488564,77.3089588,89.19109657,97.54734727,99.93984495,99.99996381,100,,,,,,,,,,,,,,,,,,,
74.18,3.64105916,7.149545202,13.78793044,30.98870506,52.37441171,77.3180334,89.19757997,97.5497987,99.93996514,99.99996396,100,,,,,,,,,,,,,,,,,,,
74.2,3.642022745,7.151402193,13.79137885,30.99560584,52.38393587,77.32710437,89.20405948,97.55224767,99.94008509,99.9999641,100,,,,,,,,,,,,,,,,,,,
74.22,3.64298632,7.153259146,13.79482713,31.00250594,52.39345813,77.33617171,89.2105351,97.5546942,99.9402048,99.99996425,100,,,,,,,,,,,,,,,,,,,
74.24,3.643949885,7.155116062,13.79827527,31.00940534,52.40297849,77.34523543,89.21700684,97.55713829,99.94032427,99.99996439,100,,,,,,,,,,,,,,,,,,,
74.26,3.644913441,7.156972941,13.80172327,31.01630406,52.41249694,77.35429553,89.22347469,97.55957993,99.9404435,99.99996453,100,,,,,,,,,,,,,,,,,,,
74.28,3.645876987,7.158829783,13.80517113,31.02320208,52.42201349,77.363352,89.22993867,97.56201913,99.94056249,99.99996467,100,,,,,,,,,,,,,,,,,,,
74.3,3.646840523,7.160686588,13.80861885,31.03009942,52.43152814,77.37240485,89.23639877,97.56445589,99.94068125,99.99996481,100,,,,,,,,,,,,,,,,,,,
74.32,3.64780405,7.162543356,13.81206644,31.03699606,52.44104088,77.38145407,89.24285499,97.56689022,99.94079977,99.99996495,100,,,,,,,,,,,,,,,,,,,
74.34,3.648767567,7.164400086,13.81551389,31.04389202,52.45055172,77.39049968,89.24930734,97.56932211,99.94091805,99.99996509,100,,,,,,,,,,,,,,,,,,,
74.36,3.649731074,7.16625678,13.8189612,31.05078728,52.46006066,77.39954167,89.25575582,97.57175157,99.9410361,99.99996523,100,,,,,,,,,,,,,,,,,,,
74.38,3.650694572,7.168113436,13.82240837,31.05768186,52.4695677,77.40858005,89.26220043,97.57417861,99.94115391,99.99996537,100,,,,,,,,,,,,,,,,,,,
74.4,3.651658061,7.169970055,13.8258554,31.06457575,52.47907283,77.41761481,89.26864118,97.57660322,99.94127148,99.99996551,100,,,,,,,,,,,,,,,,,,,
74.42,3.652621539,7.171826637,13.8293023,31.07146895,52.48857607,77.42664596,89.27507807,97.5790254,99.94138882,99.99996565,100,,,,,,,,,,,,,,,,,,,
74.44,3.653585008,7.173683182,13.83274906,31.07836145,52.4980774,77.43567349,89.28151109,97.58144517,99.94150593,99.99996578,100,,,,,,,,,,,,,,,,,,,
74.46,3.654548467,7.17553969,13.83619568,31.08525327,52.50757684,77.44469742,89.28794025,97.58386251,99.9416228,99.99996592,100,,,,,,,,,,,,,,,,,,,
74.48,3.655511917,7.177396161,13.83964216,31.0921444,52.51707437,77.45371774,89.29436556,97.58627744,99.94173943,99.99996606,100,,,,,,,,,,,,,,,,,,,
74.5,3.656475357,7.179252594,13.84308851,31.09903484,52.52657001,77.46273445,89.30078701,97.58868996,99.94185584,99.99996619,100,,,,,,,,,,,,,,,,,,,
74.52,3.657438788,7.18110899,13.84653472,31.1059246,52.53606374,77.47174755,89.30720462,97.59110006,99.94197201,99.99996633,100,,,,,,,,,,,,,,,,,,,
74.54,3.658402208,7.18296535,13.84998079,31.11281366,52.54555558,77.48075705,89.31361837,97.59350776,99.94208795,99.99996646,100,,,,,,,,,,,,,,,,,,,
74.56,3.65936562,7.184821672,13.85342672,31.11970203,52.55504552,77.48976294,89.32002828,97.59591305,99.94220366,99.9999666,100,,,,,,,,,,,,,,,,,,,
74.58,3.660329021,7.186677957,13.85687251,31.12658972,52.56453356,77.49876524,89.32643434,97.59831593,99.94231914,99.99996673,100,,,,,,,,,,,,,,,,,,,
